file	timestamp	NGPSLatitude	NGPSLongitude	NGear	nEngine	rThrottlePedal	pBrakeF	gLat	gLong	sLap	vCar	Lap	lat/lng
1306676683	15:44:34	43.73409	7.42244	3	3988	19	1	1	0	2694	39	67	43.73409,7.42244
1306676684	15:44:35	43.734	7.42236	3	4821	37	1	0	0	2703	44.7	67	43.734,7.42236
1306676685	15:44:37	43.73387	7.42226	3	5749	28	1	-1	0	2719	56.2	67	43.73387,7.42226
1306676686	15:44:37	43.73374	7.42226	4	6182	54	1	-1	0	2739	64.1	67	43.73374,7.42226
1306676687	15:44:40	43.73333	7.42249	4	6819	0	1	0	0	2791	83.7	67	43.73333,7.42249
1306676689	15:44:41	43.73302	7.42282	4	6575	0	2	0	0	2834	80.7	67	43.73302,7.42282
1306676691	15:44:43	43.7329	7.42302	4	5950	0	2	0	0	2850	74.8	67	43.7329,7.42302
1306676693	15:44:45	43.73268	7.42349	2	5695	0	2	1	0	2896	51.4	67	43.73268,7.42349
1306676694	15:44:47	43.73247	7.42342	2	6538	35	1	1	0	2921	47.8	67	43.73247,7.42342
1306676696	15:44:49	43.73234	7.42286	3	7984	1	2	0	0	2961	68.4	67	43.73234,7.42286
1306676698	15:44:52	43.73242	7.42249	2	6815	27	1	1	0	2992	51.1	67	43.73242,7.42249
1306676700	15:44:53	43.73256	7.42239	3	7420	81	1	0	1	3017	60.1	67	43.73256,7.42239
1306676701	15:44:53	43.7327	7.42229	3	7072	0	1	0	0	3033	76.6	67	43.7327,7.42229
1306676702	15:44:56	43.73302	7.42204	2	7397	0	4	0	-1	3069	64.6	67	43.73302,7.42204
1306676704	15:44:57	43.73313	7.42196	1	6613	0	6	0	0	3087	49	67	43.73313,7.42196
1306676706	15:44:59	43.7333	7.42185	1	4701	0	1	0	0	3107	32.6	67	43.7333,7.42185
1306676708	15:45:01	43.73342	7.42178	1	3824	0	1	0	0	3122	24.9	67	43.73342,7.42178
1306676710	15:45:03	43.73354	7.42171	1	4023	0	1	0	0	3137	25.5	67	43.73354,7.42171
1306676712	15:45:06	43.73372	7.42165	1	3971	0	1	0	0	3159	25.3	67	43.73372,7.42165
1306676713	15:45:07	43.73379	7.42162	1	4029	0	1	0	0	3164	25.4	67	43.73379,7.42162
1306676715	15:45:09	43.7339	7.42157	1	3996	0	1	0	0	3177	25.3	67	43.7339,7.42157
1306676718	15:45:11	43.73406	7.42151	0	4008	0	7	0	0	3198	21.8	67	43.73406,7.42151
1306676719	15:45:13	43.73412	7.42152	0	3993	0	9	0	0	3204	13.2	67	43.73412,7.42152
1306676720	15:45:13	43.73415	7.42151	0	4013	0	6	0	0	3205	5.8	67	43.73415,7.42151
1306676721	15:45:15	43.7342	7.42156	0	1459	0	4	0	0	3205	0	67	43.7342,7.42156
1306676723	15:45:16	43.7342	7.42156	0	1459	0	1	0	0	0	0	68	43.7342,7.42156
1306676724	15:45:17	43.7342	7.42155	0	1459	0	2	0	0	0	0	68	43.7342,7.42155
1306676726	15:45:20	43.73426	7.42164	0	1459	0	1	0	0	0	0	68	43.73426,7.42164
1306676727	15:45:21	43.73428	7.42167	0	1459	0	1	0	0	0	0	68	43.73428,7.42167
1306676728	15:45:21	43.73428	7.42168	0	1459	0	1	0	0	0	0	68	43.73428,7.42168
1306676729	15:45:23	43.73429	7.42169	0	1459	0	1	0	0	0	0	68	43.73429,7.42169
1306676730	15:45:23	43.73429	7.42169	0	1459	0	1	0	0	0	0	68	43.73429,7.42169
1306676731	15:45:25	43.73429	7.42169	0	1459	0	1	0	0	0	0	68	43.73429,7.42169
1306676732	15:45:25	43.73429	7.42169	0	1459	0	1	0	0	0	0	68	43.73429,7.42169
1306676733	15:45:27	43.73429	7.42168	0	1459	0	1	0	0	0	0	68	43.73429,7.42168
1306676734	15:45:27	43.73428	7.42167	0	1459	0	1	0	0	0	0	68	43.73428,7.42167
1306676735	15:45:29	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676738	15:45:30	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676739	15:45:32	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676740	15:45:33	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676741	15:45:34	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676742	15:45:35	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676743	15:45:36	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676744	15:45:37	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676745	15:45:38	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676747	15:45:40	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676748	15:45:41	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676749	15:45:42	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676751	15:45:43	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676753	15:45:46	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676754	15:45:47	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676755	15:45:48	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676756	15:45:49	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676757	15:45:50	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676759	15:45:52	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676760	15:45:53	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676761	15:45:54	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676764	15:45:56	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676766	15:45:58	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676768	15:46:01	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676769	15:46:02	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676771	15:46:04	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676773	15:46:06	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676775	15:46:08	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676777	15:46:09	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676779	15:46:12	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676782	15:46:14	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676783	15:46:16	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676785	15:46:18	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676786	15:46:19	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676787	15:46:20	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676788	15:46:21	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676790	15:46:23	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676791	15:46:24	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676793	15:46:26	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676795	15:46:28	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676798	15:46:31	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676799	15:46:32	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676800	15:46:33	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676802	15:46:35	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676803	15:46:36	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676804	15:46:37	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676805	15:46:38	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676806	15:46:39	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676808	15:46:40	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676809	15:46:42	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676810	15:46:43	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676811	15:46:44	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676813	15:46:46	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676816	15:46:48	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676818	15:46:51	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676820	15:46:52	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676822	15:46:54	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676823	15:46:55	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676824	15:46:56	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676826	15:46:59	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676828	15:47:01	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676830	15:47:02	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676831	15:47:03	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676832	15:47:04	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676834	15:47:06	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676835	15:47:07	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676836	15:47:08	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676837	15:47:10	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676838	15:47:11	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676840	15:47:13	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676841	15:47:14	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676843	15:47:16	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676845	15:47:18	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676847	15:47:20	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676848	15:47:21	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676849	15:47:22	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676851	15:47:23	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676852	15:47:25	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676853	15:47:26	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676854	15:47:27	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676855	15:47:28	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676856	15:47:29	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676858	15:47:30	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676860	15:47:33	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676862	15:47:34	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676863	15:47:35	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676864	15:47:36	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676866	15:47:39	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676868	15:47:40	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676869	15:47:41	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676870	15:47:42	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676872	15:47:44	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676873	15:47:45	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676874	15:47:47	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676876	15:47:49	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676878	15:47:51	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676880	15:47:53	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676883	15:47:54	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676885	15:47:57	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676887	15:47:59	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676889	15:48:01	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676891	15:48:03	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676893	15:48:04	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676894	15:48:05	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676895	15:48:07	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676897	15:48:08	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676899	15:48:11	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676901	15:48:13	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676904	15:48:15	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676905	15:48:17	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676907	15:48:19	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676909	15:48:20	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676911	15:48:23	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676913	15:48:25	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676915	15:48:26	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676916	15:48:29	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676918	15:48:30	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676919	15:48:31	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676920	15:48:32	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676922	15:48:35	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676924	15:48:37	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676926	15:48:39	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676928	15:48:41	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676930	15:48:43	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676932	15:48:44	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676934	15:48:47	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676936	15:48:49	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676938	15:48:51	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676940	15:48:53	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676942	15:48:55	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676944	15:48:57	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676946	15:48:58	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676948	15:49:01	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676950	15:49:03	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676952	15:49:05	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676954	15:49:07	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676956	15:49:08	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676957	15:49:09	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676958	15:49:10	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676960	15:49:13	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676962	15:49:15	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676964	15:49:16	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676966	15:49:19	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676968	15:49:21	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676970	15:49:22	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676972	15:49:24	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676973	15:49:25	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676974	15:49:27	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676976	15:49:29	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676979	15:49:31	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676980	15:49:33	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676982	15:49:34	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676984	15:49:37	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676986	15:49:39	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676988	15:49:41	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676990	15:49:43	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676992	15:49:44	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676993	15:49:45	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676994	15:49:47	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676996	15:49:48	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676998	15:49:50	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306676999	15:49:51	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677000	15:49:53	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677002	15:49:55	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677004	15:49:57	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677006	15:49:59	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677008	15:50:00	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677010	15:50:02	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677011	15:50:03	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677012	15:50:05	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677014	15:50:06	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677016	15:50:09	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677018	15:50:10	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677019	15:50:11	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677020	15:50:12	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677022	15:50:15	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677024	15:50:16	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677025	15:50:17	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677026	15:50:19	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677029	15:50:21	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677030	15:50:23	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677032	15:50:24	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677034	15:50:26	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677035	15:50:27	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677036	15:50:29	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677038	15:50:31	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677040	15:50:33	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677042	15:50:34	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677043	15:50:35	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677044	15:50:37	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677046	15:50:38	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677048	15:50:40	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677049	15:50:41	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677050	15:50:43	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677052	15:50:45	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677054	15:50:47	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677056	15:50:48	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677058	15:50:50	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677060	15:50:53	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677062	15:50:55	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677064	15:50:56	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677066	15:50:59	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677068	15:51:01	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677070	15:51:02	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677072	15:51:05	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677074	15:51:07	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677076	15:51:09	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677078	15:51:11	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677080	15:51:13	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677081	15:51:14	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677084	15:51:17	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677086	15:51:19	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677088	15:51:21	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677090	15:51:23	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677092	15:51:25	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677094	15:51:27	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677096	15:51:28	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677098	15:51:31	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677100	15:51:33	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677102	15:51:35	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677104	15:51:37	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677106	15:51:39	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677108	15:51:40	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677110	15:51:43	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677112	15:51:44	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677113	15:51:45	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677114	15:51:46	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677116	15:51:49	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677118	15:51:51	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677120	15:51:52	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677121	15:51:55	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677124	15:51:57	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677126	15:51:59	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677128	15:52:01	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677130	15:52:03	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677132	15:52:04	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677134	15:52:07	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677136	15:52:09	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677138	15:52:11	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677140	15:52:13	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
1306677142	15:52:15	43.73428	7.42166	0	1459	0	1	0	0	0	0	68	43.73428,7.42166
